song_a,album_a,song_b,album_b,similarity
Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,Shiver (Live),,0.9661
Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,’til Kingdom Come (live),,0.6472
Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,Shiver - live in sydney,,0.9847
Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,1.0
Yellow (Acoustic from Jo Whiley Lunchtime Social),Acoustic [EP],Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.9954
Yellow (Acoustic from Jo Whiley Lunchtime Social),Acoustic [EP],Yellow (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,1.0
See you soon - live in sydney,,See You Soon (EP),,0.9517
See you soon - live in sydney,,See You Soon (Live),,0.9495
See You Soon (EP),,See You Soon (Live),,0.9745
Shiver (Live),,’til Kingdom Come (live),,0.6208
Shiver (Live),,Shiver - live in sydney,,0.978
Shiver (Live),,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9661
’til Kingdom Come (live),,Shiver - live in sydney,,0.6427
’til Kingdom Come (live),,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.6105
’til Kingdom Come (live),,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.6472
Politik - live in sydney,,Politik (Live),,0.9924
Talk (Ulrich Schnauss Remix),Unreleased Songs,Talk (Dave Audé Club Mix),Unreleased Songs,0.6041
Talk (Ulrich Schnauss Remix),Unreleased Songs,Talk (François Kevorkian dub),,0.721
Charlie Brown (David Audé Remix),,Charlie Brown (Jacques Lu Cont Remix),,0.8951
Spies (Blue Room Version),Flavour of the Label,Spies (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.9686
Midnight (Phones 4AM Remix),Midnight (Remixes),Midnight (Henrik Schwarz Remix),Midnight (Remixes),0.8719
Shiver - live in sydney,,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9847
Paradise (Love in Tokyo Version),Love in Tokyo,Paradise - Fedde Le Grand Edit,,0.9134
Talk (Dave Audé Club Mix),Unreleased Songs,Talk (François Kevorkian dub),,0.693
Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,Yellow (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9954
Trouble (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,Trouble (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,1.0
White Shadows (Morgan Page Bootleg remix),,Talk (François Kevorkian dub),,0.651
